model,224,256,320,384,512
mobilenet_v2_small,55.71002960205078,71.78583526611328,110.30512237548828,157.31464385986328,276.8043899536133
resnet18,81.54779815673828,93.38800811767578,121.77936553955078,156.45197296142578,244.64093780517578
resnet34,139.24799346923828,156.94757843017578,199.40143585205078,251.26154327392578,383.2005081176758
simple_cnn,56.72724151611328,70.99713897705078,105.23224639892578,147.06110382080078,253.50006866455078
tiny_cnn,22.71601104736328,29.47028350830078,45.67414093017578,65.47174835205078,115.84821319580078
vgg11,552.0001907348633,570.0200881958008,613.0676956176758,665.4590530395508,798.2730178833008
vgg13,589.4540481567383,618.7239456176758,688.7715530395508,774.1629104614258,990.9768753051758
